dummy,dummy,dummy,Wind_on,Wind_off,Solar
2013,IND,h6808,0.225312925,0,0.46
2013,IND,h6809,0.197509388,0,0.2
2013,IND,h6810,0.174770884,0,0.02
2013,IND,h6811,0.178752925,0,0
2013,IND,h6812,0.178268844,0,0
2013,IND,h6813,0.175786735,0,0
2013,IND,h6814,0.180699184,0,0
2013,IND,h6815,0.191838163,0,0
2013,IND,h6816,0.21088102,0,0
2013,IND,h6817,0.231852721,0,0
2013,IND,h6818,0.243366599,0,0
2013,IND,h6819,0.245629184,0,0
2013,IND,h6820,0.251060544,0,0
2013,IND,h6821,0.247490816,0,0
2013,IND,h6822,0.234600204,0,0
2013,IND,h6823,0.202314286,0,0.02
2013,IND,h6824,0.177029252,0,0.19
2013,IND,h6825,0.157095306,0,0.44
2013,IND,h6826,0.11754,0,0.65
2013,IND,h6827,0.088713878,0,0.72
2013,IND,h6828,0.073957279,0,0.8
2013,IND,h6829,0.070100272,0,0.83
2013,IND,h6830,0.07277449,0,0.78
2013,IND,h6831,0.08420585,0,0.66
2013,IND,h6832,0.098112449,0,0.51
2013,IND,h6833,0.101036122,0,0.27
2013,IND,h6834,0.101245986,0,0.03
2013,IND,h6835,0.104559048,0,0
2013,IND,h6836,0.109586463,0,0
2013,IND,h6837,0.119580136,0,0
2013,IND,h6838,0.129078844,0,0
2013,IND,h6839,0.128415102,0,0
2013,IND,h6840,0.126519456,0,0
2013,IND,h6841,0.131441497,0,0
2013,IND,h6842,0.14047034,0,0
2013,IND,h6843,0.148262245,0,0
2013,IND,h6844,0.15293,0,0
2013,IND,h6845,0.158194082,0,0
2013,IND,h6846,0.159738707,0,0
2013,IND,h6847,0.146727551,0,0.02
2013,IND,h6848,0.134714626,0,0.21
2013,IND,h6849,0.111729456,0,0.45
2013,IND,h6850,0.086234694,0,0.62
2013,IND,h6851,0.073175918,0,0.69
2013,IND,h6852,0.071930272,0,0.77
2013,IND,h6853,0.073711429,0,0.77
2013,IND,h6854,0.070209184,0,0.7
2013,IND,h6855,0.06955898,0,0.6
2013,IND,h6856,0.071504898,0,0.45
2013,IND,h6857,0.075682517,0,0.25
2013,IND,h6858,0.077885442,0,0.04
2013,IND,h6859,0.086618776,0,0
2013,IND,h6860,0.088315646,0,0
2013,IND,h6861,0.087369116,0,0
2013,IND,h6862,0.09551585,0,0
2013,IND,h6863,0.119653333,0,0
2013,IND,h6864,0.14274068,0,0
2013,IND,h6865,0.160405986,0,0
2013,IND,h6866,0.185389932,0,0
2013,IND,h6867,0.198242041,0,0
2013,IND,h6868,0.208818367,0,0
2013,IND,h6869,0.224719728,0,0
2013,IND,h6870,0.227495714,0,0
2013,IND,h6871,0.199625918,0,0.02
2013,IND,h6872,0.143204898,0,0.22
2013,IND,h6873,0.115384898,0,0.44
2013,IND,h6874,0.109342585,0,0.62
2013,IND,h6875,0.105374626,0,0.79
2013,IND,h6876,0.110398367,0,0.84
2013,IND,h6877,0.116245578,0,0.77
2013,IND,h6878,0.120941088,0,0.74
2013,IND,h6879,0.126848299,0,0.65
2013,IND,h6880,0.131772653,0,0.49
2013,IND,h6881,0.135457075,0,0.26
2013,IND,h6882,0.14624517,0,0.02
2013,IND,h6883,0.172085306,0,0
2013,IND,h6884,0.190459456,0,0
2013,IND,h6885,0.193572993,0,0
2013,IND,h6886,0.211931973,0,0
2013,IND,h6887,0.247238912,0,0
2013,IND,h6888,0.291373673,0,0
2013,IND,h6889,0.33052415,0,0
2013,IND,h6890,0.353863265,0,0
2013,IND,h6891,0.350863129,0,0
2013,IND,h6892,0.332996395,0,0
2013,IND,h6893,0.316768707,0,0
2013,IND,h6894,0.30426898,0,0
2013,IND,h6895,0.282341088,0,0.01
2013,IND,h6896,0.24232068,0,0.22
2013,IND,h6897,0.242310884,0,0.44
2013,IND,h6898,0.253287687,0,0.62
2013,IND,h6899,0.249401905,0,0.74
2013,IND,h6900,0.238338912,0,0.8
2013,IND,h6901,0.237666667,0,0.81
2013,IND,h6902,0.247227075,0,0.72
2013,IND,h6903,0.258232925,0,0.6
2013,IND,h6904,0.263510884,0,0.44
2013,IND,h6905,0.246950204,0,0.23
2013,IND,h6906,0.241788571,0,0.03
2013,IND,h6907,0.27386619,0,0
2013,IND,h6908,0.297663469,0,0
2013,IND,h6909,0.31925517,0,0
2013,IND,h6910,0.34893483,0,0
2013,IND,h6911,0.384898844,0,0
2013,IND,h6912,0.409012517,0,0
2013,IND,h6913,0.41303551,0,0
2013,IND,h6914,0.405374558,0,0
2013,IND,h6915,0.393917075,0,0
2013,IND,h6916,0.38846585,0,0
2013,IND,h6917,0.380631837,0,0
2013,IND,h6918,0.372997959,0,0
2013,IND,h6919,0.332677619,0,0.02
2013,IND,h6920,0.299108844,0,0.21
2013,IND,h6921,0.326165034,0,0.45
2013,IND,h6922,0.352405306,0,0.61
2013,IND,h6923,0.357685374,0,0.78
2013,IND,h6924,0.364097619,0,0.82
2013,IND,h6925,0.387415782,0,0.82
2013,IND,h6926,0.418297211,0,0.74
2013,IND,h6927,0.43549,0,0.54
2013,IND,h6928,0.432662721,0,0.38
2013,IND,h6929,0.382779116,0,0.24
2013,IND,h6930,0.349060272,0,0.03
2013,IND,h6931,0.364766122,0,0
2013,IND,h6932,0.352232109,0,0
2013,IND,h6933,0.350126735,0,0
2013,IND,h6934,0.359747143,0,0
2013,IND,h6935,0.36909034,0,0
2013,IND,h6936,0.386676259,0,0
2013,IND,h6937,0.39708585,0,0
2013,IND,h6938,0.386170272,0,0
2013,IND,h6939,0.354878571,0,0
2013,IND,h6940,0.335458095,0,0
2013,IND,h6941,0.32179619,0,0
2013,IND,h6942,0.31857517,0,0
2013,IND,h6943,0.305664082,0,0.02
2013,IND,h6944,0.321846531,0,0.21
2013,IND,h6945,0.367933061,0,0.46
2013,IND,h6946,0.373047483,0,0.65
2013,IND,h6947,0.382022653,0,0.76
2013,IND,h6948,0.402781565,0,0.8
2013,IND,h6949,0.431363605,0,0.82
2013,IND,h6950,0.463890136,0,0.74
2013,IND,h6951,0.489802993,0,0.64
2013,IND,h6952,0.488044898,0,0.45
2013,IND,h6953,0.437829388,0,0.21
2013,IND,h6954,0.383671905,0,0.03
2013,IND,h6955,0.379351224,0,0
2013,IND,h6956,0.391205374,0,0
2013,IND,h6957,0.413352585,0,0
2013,IND,h6958,0.428897823,0,0
2013,IND,h6959,0.420808299,0,0
2013,IND,h6960,0.40629102,0,0
2013,IND,h6961,0.385314354,0,0
2013,IND,h6962,0.376137891,0,0
2013,IND,h6963,0.384294422,0,0
2013,IND,h6964,0.375792449,0,0
2013,IND,h6965,0.383704218,0,0
2013,IND,h6966,0.398790204,0,0
2013,IND,h6967,0.39123898,0,0.01
2013,IND,h6968,0.381541565,0,0.21
2013,IND,h6969,0.438829184,0,0.44
2013,IND,h6970,0.457322721,0,0.61
2013,IND,h6971,0.425333333,0,0.72
2013,IND,h6972,0.384435918,0,0.78
2013,IND,h6973,0.354355986,0,0.78
2013,IND,h6974,0.335530476,0,0.7
2013,IND,h6975,0.321459252,0,0.58
2013,IND,h6976,0.301697347,0,0.43
2013,IND,h6977,0.27098068,0,0.2
2013,IND,h6978,0.268185782,0,0.02
2013,IND,h6979,0.293747891,0,0
2013,IND,h6980,0.326151701,0,0
2013,IND,h6981,0.36064034,0,0
2013,IND,h6982,0.377363401,0,0
2013,IND,h6983,0.383005986,0,0
2013,IND,h6984,0.363038503,0,0
2013,IND,h6985,0.312784558,0,0
2013,IND,h6986,0.277093061,0,0
2013,IND,h6987,0.249765374,0,0
2013,IND,h6988,0.225487279,0,0
2013,IND,h6989,0.227438299,0,0
2013,IND,h6990,0.23226898,0,0
2013,IND,h6991,0.213406599,0,0.02
2013,IND,h6992,0.180949116,0,0.19
2013,IND,h6993,0.201712381,0,0.42
2013,IND,h6994,0.198785306,0,0.59
2013,IND,h6995,0.188844898,0,0.71
2013,IND,h6996,0.177780884,0,0.75
2013,IND,h6997,0.169663537,0,0.76
2013,IND,h6998,0.16746585,0,0.67
2013,IND,h6999,0.173940884,0,0.6
2013,IND,h7000,0.1823,0,0.44
2013,IND,h7001,0.184065714,0,0.18
2013,IND,h7002,0.184436122,0,0.02
2013,IND,h7003,0.197486735,0,0
2013,IND,h7004,0.200037483,0,0
2013,IND,h7005,0.192495918,0,0
2013,IND,h7006,0.187929388,0,0
2013,IND,h7007,0.18668966,0,0
2013,IND,h7008,0.181720884,0,0
2013,IND,h7009,0.177203197,0,0
2013,IND,h7010,0.168376463,0,0
2013,IND,h7011,0.142686395,0,0
2013,IND,h7012,0.121803946,0,0
2013,IND,h7013,0.112192925,0,0
2013,IND,h7014,0.110097959,0,0
2013,IND,h7015,0.108476395,0,0.01
2013,IND,h7016,0.096113061,0,0.18
2013,IND,h7017,0.077547823,0,0.38
2013,IND,h7018,0.065550748,0,0.52
2013,IND,h7019,0.065555102,0,0.62
2013,IND,h7020,0.072783265,0,0.72
2013,IND,h7021,0.087708707,0,0.76
2013,IND,h7022,0.106026735,0,0.72
2013,IND,h7023,0.124991156,0,0.54
2013,IND,h7024,0.14113966,0,0.41
2013,IND,h7025,0.150256122,0,0.21
2013,IND,h7026,0.154320136,0,0.02
2013,IND,h7027,0.176497823,0,0
2013,IND,h7028,0.180833741,0,0
2013,IND,h7029,0.182369796,0,0
2013,IND,h7030,0.188502449,0,0
2013,IND,h7031,0.190156803,0,0
2013,IND,h7032,0.182822449,0,0
2013,IND,h7033,0.174446463,0,0
2013,IND,h7034,0.173731633,0,0
2013,IND,h7035,0.162020816,0,0
2013,IND,h7036,0.155651565,0,0
2013,IND,h7037,0.154277755,0,0
2013,IND,h7038,0.146473878,0,0
2013,IND,h7039,0.127082109,0,0.01
2013,IND,h7040,0.105612449,0,0.18
2013,IND,h7041,0.099953197,0,0.39
2013,IND,h7042,0.104989864,0,0.57
2013,IND,h7043,0.109259524,0,0.71
2013,IND,h7044,0.118508571,0,0.74
2013,IND,h7045,0.13618415,0,0.72
2013,IND,h7046,0.158538844,0,0.66
2013,IND,h7047,0.180167347,0,0.58
2013,IND,h7048,0.192343946,0,0.38
2013,IND,h7049,0.195426463,0,0.2
2013,IND,h7050,0.194550748,0,0.02
2013,IND,h7051,0.218522857,0,0
2013,IND,h7052,0.241482993,0,0
2013,IND,h7053,0.26106585,0,0
2013,IND,h7054,0.267901361,0,0
2013,IND,h7055,0.279342109,0,0
2013,IND,h7056,0.305303878,0,0
2013,IND,h7057,0.321467211,0,0
2013,IND,h7058,0.32602102,0,0
2013,IND,h7059,0.333606871,0,0
2013,IND,h7060,0.331112041,0,0
2013,IND,h7061,0.322576395,0,0
2013,IND,h7062,0.310163537,0,0
2013,IND,h7063,0.285552177,0,0.01
2013,IND,h7064,0.266263469,0,0.18
2013,IND,h7065,0.270759796,0,0.39
2013,IND,h7066,0.28623483,0,0.56
2013,IND,h7067,0.304670476,0,0.72
2013,IND,h7068,0.310924558,0,0.75
2013,IND,h7069,0.323255578,0,0.75
2013,IND,h7070,0.341678299,0,0.71
2013,IND,h7071,0.366632653,0,0.65
2013,IND,h7072,0.374489388,0,0.44
2013,IND,h7073,0.328266054,0,0.23
2013,IND,h7074,0.284587143,0,0.01
2013,IND,h7075,0.282935782,0,0
2013,IND,h7076,0.28048102,0,0
2013,IND,h7077,0.263881701,0,0
2013,IND,h7078,0.239826122,0,0
2013,IND,h7079,0.211722517,0,0
2013,IND,h7080,0.203245986,0,0
2013,IND,h7081,0.19568932,0,0
2013,IND,h7082,0.187042925,0,0
2013,IND,h7083,0.174426327,0,0
2013,IND,h7084,0.15475585,0,0
2013,IND,h7085,0.130859728,0,0
2013,IND,h7086,0.110237347,0,0
2013,IND,h7087,0.097655782,0,0.01
2013,IND,h7088,0.086402041,0,0.17
2013,IND,h7089,0.093336599,0,0.39
2013,IND,h7090,0.113445102,0,0.6
2013,IND,h7091,0.137370816,0,0.71
2013,IND,h7092,0.159501088,0,0.8
2013,IND,h7093,0.185844558,0,0.8
2013,IND,h7094,0.210883129,0,0.76
2013,IND,h7095,0.226324014,0,0.64
2013,IND,h7096,0.223780544,0,0.44
2013,IND,h7097,0.187365578,0,0.2
2013,IND,h7098,0.160308027,0,0.01
2013,IND,h7099,0.176771224,0,0
2013,IND,h7100,0.206656871,0,0
2013,IND,h7101,0.231665782,0,0
2013,IND,h7102,0.25102068,0,0
2013,IND,h7103,0.264035034,0,0
2013,IND,h7104,0.267318571,0,0
2013,IND,h7105,0.267772653,0,0
2013,IND,h7106,0.259508844,0,0
2013,IND,h7107,0.233094898,0,0
2013,IND,h7108,0.201274014,0,0
2013,IND,h7109,0.181169456,0,0
2013,IND,h7110,0.169443946,0,0
2013,IND,h7111,0.148107755,0,0.01
2013,IND,h7112,0.135291156,0,0.19
2013,IND,h7113,0.126585442,0,0.4
2013,IND,h7114,0.118520068,0,0.6
2013,IND,h7115,0.122416939,0,0.72
2013,IND,h7116,0.120707279,0,0.8
2013,IND,h7117,0.123503469,0,0.79
2013,IND,h7118,0.126877415,0,0.78
2013,IND,h7119,0.134878844,0,0.66
2013,IND,h7120,0.141815782,0,0.46
2013,IND,h7121,0.136675714,0,0.23
2013,IND,h7122,0.136732925,0,0.01
2013,IND,h7123,0.159560816,0,0
2013,IND,h7124,0.173998095,0,0
2013,IND,h7125,0.174572109,0,0
2013,IND,h7126,0.171602585,0,0
2013,IND,h7127,0.175237483,0,0
2013,IND,h7128,0.175252721,0,0
2013,IND,h7129,0.168905306,0,0
2013,IND,h7130,0.163325374,0,0
2013,IND,h7131,0.151882381,0,0
2013,IND,h7132,0.141725986,0,0
2013,IND,h7133,0.133931293,0,0
2013,IND,h7134,0.120576327,0,0
2013,IND,h7135,0.098733197,0,0.01
2013,IND,h7136,0.093674898,0,0.2
2013,IND,h7137,0.119236327,0,0.43
2013,IND,h7138,0.126735034,0,0.62
2013,IND,h7139,0.112171088,0,0.76
2013,IND,h7140,0.094180816,0,0.79
2013,IND,h7141,0.079848027,0,0.79
2013,IND,h7142,0.072351156,0,0.74
2013,IND,h7143,0.071508367,0,0.65
2013,IND,h7144,0.07482415,0,0.48
2013,IND,h7145,0.083347483,0,0.24
2013,IND,h7146,0.106259932,0,0.01
2013,IND,h7147,0.141405918,0,0
2013,IND,h7148,0.16439034,0,0
2013,IND,h7149,0.166525714,0,0
2013,IND,h7150,0.146155918,0,0
2013,IND,h7151,0.130693129,0,0
2013,IND,h7152,0.115879252,0,0
2013,IND,h7153,0.105266122,0,0
2013,IND,h7154,0.100777823,0,0
2013,IND,h7155,0.099425306,0,0
2013,IND,h7156,0.102788844,0,0
2013,IND,h7157,0.109552109,0,0
2013,IND,h7158,0.114681156,0,0
2013,IND,h7159,0.116214898,0,0.01
2013,IND,h7160,0.105115238,0,0.2
2013,IND,h7161,0.115727891,0,0.45
2013,IND,h7162,0.111012789,0,0.65
2013,IND,h7163,0.087930612,0,0.77
2013,IND,h7164,0.067102245,0,0.83
2013,IND,h7165,0.052754082,0,0.77
2013,IND,h7166,0.04524449,0,0.72
2013,IND,h7167,0.043998503,0,0.67
2013,IND,h7168,0.049072993,0,0.44
2013,IND,h7169,0.065640816,0,0.23
2013,IND,h7170,0.101295102,0,0.01
2013,IND,h7171,0.151148367,0,0
2013,IND,h7172,0.181976395,0,0
2013,IND,h7173,0.186842109,0,0
2013,IND,h7174,0.176934694,0,0
2013,IND,h7175,0.162142993,0,0
2013,IND,h7176,0.149186463,0,0
2013,IND,h7177,0.139031293,0,0
2013,IND,h7178,0.135038231,0,0
2013,IND,h7179,0.127878163,0,0
2013,IND,h7180,0.116681429,0,0
2013,IND,h7181,0.11125449,0,0
2013,IND,h7182,0.101145714,0,0
2013,IND,h7183,0.088706327,0,0.01
2013,IND,h7184,0.076535578,0,0.21
2013,IND,h7185,0.117828571,0,0.45
2013,IND,h7186,0.108874082,0,0.65
2013,IND,h7187,0.089061973,0,0.77
2013,IND,h7188,0.073377687,0,0.83
2013,IND,h7189,0.06366102,0,0.84
2013,IND,h7190,0.061422381,0,0.78
2013,IND,h7191,0.063882517,0,0.62
2013,IND,h7192,0.076813333,0,0.48
2013,IND,h7193,0.103752381,0,0.22
2013,IND,h7194,0.148969524,0,0.01
2013,IND,h7195,0.202070544,0,0
2013,IND,h7196,0.217727007,0,0
2013,IND,h7197,0.202831361,0,0
2013,IND,h7198,0.189251701,0,0
2013,IND,h7199,0.176087687,0,0
2013,IND,h7200,0.162619252,0,0
2013,IND,h7201,0.15145966,0,0
2013,IND,h7202,0.14498619,0,0
2013,IND,h7203,0.141710816,0,0
2013,IND,h7204,0.140214354,0,0
2013,IND,h7205,0.139791633,0,0
2013,IND,h7206,0.142748639,0,0
2013,IND,h7207,0.136046667,0,0.01
2013,IND,h7208,0.111341565,0,0.19
2013,IND,h7209,0.136817075,0,0.44
2013,IND,h7210,0.172159456,0,0.62
2013,IND,h7211,0.158121088,0,0.74
2013,IND,h7212,0.141355034,0,0.81
2013,IND,h7213,0.129911088,0,0.84
2013,IND,h7214,0.129094694,0,0.76
2013,IND,h7215,0.130207483,0,0.62
2013,IND,h7216,0.136881769,0,0.43
2013,IND,h7217,0.147278844,0,0.22
2013,IND,h7218,0.172747415,0,0.01
2013,IND,h7219,0.205710816,0,0
2013,IND,h7220,0.213978095,0,0
2013,IND,h7221,0.209055102,0,0
2013,IND,h7222,0.189982653,0,0
2013,IND,h7223,0.156348912,0,0
2013,IND,h7224,0.13669966,0,0
2013,IND,h7225,0.127092585,0,0
2013,IND,h7226,0.128974286,0,0
2013,IND,h7227,0.131070136,0,0
2013,IND,h7228,0.122619932,0,0
2013,IND,h7229,0.111965034,0,0
2013,IND,h7230,0.111713878,0,0
2013,IND,h7231,0.106542517,0,0.01
2013,IND,h7232,0.093177075,0,0.19
2013,IND,h7233,0.140592517,0,0.42
2013,IND,h7234,0.178438707,0,0.65
2013,IND,h7235,0.164404966,0,0.76
2013,IND,h7236,0.144923673,0,0.82
2013,IND,h7237,0.133651293,0,0.83
2013,IND,h7238,0.131232313,0,0.79
2013,IND,h7239,0.132183401,0,0.6
2013,IND,h7240,0.135232585,0,0.42
2013,IND,h7241,0.133247347,0,0.22
2013,IND,h7242,0.161804014,0,0.01
2013,IND,h7243,0.213508231,0,0
2013,IND,h7244,0.239998367,0,0
2013,IND,h7245,0.235279048,0,0
2013,IND,h7246,0.208509524,0,0
2013,IND,h7247,0.180969116,0,0
2013,IND,h7248,0.162616871,0,0
2013,IND,h7249,0.153919252,0,0
2013,IND,h7250,0.154801429,0,0
2013,IND,h7251,0.160319796,0,0
2013,IND,h7252,0.174367211,0,0
2013,IND,h7253,0.187420544,0,0
2013,IND,h7254,0.203697143,0,0
2013,IND,h7255,0.217006871,0,0.01
2013,IND,h7256,0.168750204,0,0.19
2013,IND,h7257,0.141372449,0,0.34
2013,IND,h7258,0.163963333,0,0.6
2013,IND,h7259,0.146226395,0,0.67
2013,IND,h7260,0.12439932,0,0.8
2013,IND,h7261,0.115070068,0,0.81
2013,IND,h7262,0.119293333,0,0.69
2013,IND,h7263,0.132608639,0,0.6
2013,IND,h7264,0.149658844,0,0.46
2013,IND,h7265,0.164734626,0,0.23
2013,IND,h7266,0.196613673,0,0.01
2013,IND,h7267,0.24617898,0,0
2013,IND,h7268,0.280618367,0,0
2013,IND,h7269,0.290660272,0,0
2013,IND,h7270,0.27406102,0,0
2013,IND,h7271,0.255942449,0,0
2013,IND,h7272,0.25660551,0,0
2013,IND,h7273,0.248947959,0,0
2013,IND,h7274,0.250197619,0,0
2013,IND,h7275,0.243831633,0,0
2013,IND,h7276,0.226527823,0,0
2013,IND,h7277,0.222438299,0,0
2013,IND,h7278,0.226706327,0,0
2013,IND,h7279,0.220802517,0,0.01
2013,IND,h7280,0.215150544,0,0.21
2013,IND,h7281,0.228875986,0,0.47
2013,IND,h7282,0.261482313,0,0.64
2013,IND,h7283,0.282511905,0,0.76
2013,IND,h7284,0.29630619,0,0.81
2013,IND,h7285,0.308546735,0,0.83
2013,IND,h7286,0.319561905,0,0.77
2013,IND,h7287,0.326421565,0,0.64
2013,IND,h7288,0.318406667,0,0.47
2013,IND,h7289,0.289926531,0,0.23
2013,IND,h7290,0.291441429,0,0.01
2013,IND,h7291,0.326638027,0,0
2013,IND,h7292,0.340096463,0,0
2013,IND,h7293,0.336145986,0,0
2013,IND,h7294,0.319912381,0,0
2013,IND,h7295,0.31117932,0,0
2013,IND,h7296,0.308221224,0,0
2013,IND,h7297,0.296787007,0,0
2013,IND,h7298,0.298158776,0,0
2013,IND,h7299,0.290693061,0,0
2013,IND,h7300,0.285693605,0,0
2013,IND,h7301,0.27613381,0,0
2013,IND,h7302,0.275009184,0,0
2013,IND,h7303,0.264037347,0,0.01
2013,IND,h7304,0.241563401,0,0.18
2013,IND,h7305,0.215252109,0,0.41
2013,IND,h7306,0.236372517,0,0.56
2013,IND,h7307,0.272013741,0,0.68
2013,IND,h7308,0.29855034,0,0.72
2013,IND,h7309,0.315037415,0,0.74
2013,IND,h7310,0.32342415,0,0.68
2013,IND,h7311,0.338030952,0,0.58
2013,IND,h7312,0.347456054,0,0.42
2013,IND,h7313,0.337662653,0,0.14
2013,IND,h7314,0.338688231,0,0.01
2013,IND,h7315,0.36546381,0,0
2013,IND,h7316,0.384453946,0,0
2013,IND,h7317,0.391678912,0,0
2013,IND,h7318,0.381782925,0,0
2013,IND,h7319,0.37891483,0,0
2013,IND,h7320,0.379122653,0,0
2013,IND,h7321,0.384144694,0,0
2013,IND,h7322,0.369928027,0,0
2013,IND,h7323,0.338147755,0,0
2013,IND,h7324,0.312426667,0,0
2013,IND,h7325,0.300245374,0,0
2013,IND,h7326,0.293991224,0,0
2013,IND,h7327,0.285452177,0,0.01
2013,IND,h7328,0.247187619,0,0.13
2013,IND,h7329,0.218812721,0,0.32
2013,IND,h7330,0.228557959,0,0.55
2013,IND,h7331,0.214254762,0,0.68
2013,IND,h7332,0.18416517,0,0.72
2013,IND,h7333,0.157593197,0,0.68
2013,IND,h7334,0.141607823,0,0.61
2013,IND,h7335,0.144113401,0,0.55
2013,IND,h7336,0.16195449,0,0.36
2013,IND,h7337,0.18310483,0,0.2
2013,IND,h7338,0.231725306,0,0.01
2013,IND,h7339,0.288396463,0,0
2013,IND,h7340,0.324216871,0,0
2013,IND,h7341,0.341285238,0,0
2013,IND,h7342,0.337640408,0,0
2013,IND,h7343,0.321163401,0,0
2013,IND,h7344,0.297478163,0,0
2013,IND,h7345,0.257647347,0,0
2013,IND,h7346,0.232502313,0,0
2013,IND,h7347,0.234940884,0,0
2013,IND,h7348,0.245382585,0,0
2013,IND,h7349,0.262414014,0,0
2013,IND,h7350,0.275479932,0,0
2013,IND,h7351,0.272020748,0,0.01
2013,IND,h7352,0.21937619,0,0.17
2013,IND,h7353,0.176222449,0,0.35
2013,IND,h7354,0.199439728,0,0.51
2013,IND,h7355,0.209708027,0,0.61
2013,IND,h7356,0.203203673,0,0.63
2013,IND,h7357,0.182587211,0,0.56
2013,IND,h7358,0.156181293,0,0.58
2013,IND,h7359,0.134840952,0,0.47
2013,IND,h7360,0.121871293,0,0.37
2013,IND,h7361,0.122288912,0,0.17
2013,IND,h7362,0.150632245,0,0.01
2013,IND,h7363,0.198150612,0,0
2013,IND,h7364,0.228247823,0,0
2013,IND,h7365,0.243052449,0,0
2013,IND,h7366,0.247717211,0,0
2013,IND,h7367,0.245135918,0,0
2013,IND,h7368,0.233313197,0,0
2013,IND,h7369,0.214100612,0,0
2013,IND,h7370,0.194651088,0,0
2013,IND,h7371,0.175571973,0,0
2013,IND,h7372,0.161846871,0,0
2013,IND,h7373,0.159257891,0,0
2013,IND,h7374,0.165203197,0,0
2013,IND,h7375,0.164422857,0,0.01
2013,IND,h7376,0.132435102,0,0.2
2013,IND,h7377,0.12836517,0,0.44
2013,IND,h7378,0.126757619,0,0.64
2013,IND,h7379,0.11591619,0,0.78
2013,IND,h7380,0.094722993,0,0.83
2013,IND,h7381,0.081183401,0,0.83
2013,IND,h7382,0.077128299,0,0.77
2013,IND,h7383,0.067599456,0,0.63
2013,IND,h7384,0.060653537,0,0.45
2013,IND,h7385,0.066724082,0,0.22
2013,IND,h7386,0.100157483,0,0.01
2013,IND,h7387,0.148377279,0,0
2013,IND,h7388,0.184193469,0,0
2013,IND,h7389,0.214279048,0,0
2013,IND,h7390,0.23372102,0,0
2013,IND,h7391,0.234327007,0,0
2013,IND,h7392,0.224992993,0,0
2013,IND,h7393,0.21172415,0,0
2013,IND,h7394,0.199295034,0,0
2013,IND,h7395,0.177045442,0,0
2013,IND,h7396,0.155275646,0,0
2013,IND,h7397,0.140348844,0,0
2013,IND,h7398,0.132417959,0,0
2013,IND,h7399,0.127286735,0,0.01
2013,IND,h7400,0.096315918,0,0.19
2013,IND,h7401,0.07343,0,0.42
2013,IND,h7402,0.060493197,0,0.63
2013,IND,h7403,0.056805986,0,0.74
2013,IND,h7404,0.052536327,0,0.8
2013,IND,h7405,0.046797483,0,0.76
2013,IND,h7406,0.040940884,0,0.71
2013,IND,h7407,0.042693197,0,0.6
2013,IND,h7408,0.049127143,0,0.4
2013,IND,h7409,0.057247279,0,0.19
2013,IND,h7410,0.078983401,0,0.01
2013,IND,h7411,0.118859524,0,0
2013,IND,h7412,0.16172619,0,0
2013,IND,h7413,0.194457007,0,0
2013,IND,h7414,0.206006735,0,0
2013,IND,h7415,0.203337143,0,0
2013,IND,h7416,0.195425986,0,0
2013,IND,h7417,0.188834898,0,0
2013,IND,h7418,0.182419728,0,0
2013,IND,h7419,0.168632653,0,0
2013,IND,h7420,0.150239388,0,0
2013,IND,h7421,0.135061769,0,0
2013,IND,h7422,0.127228707,0,0
2013,IND,h7423,0.123951837,0,0.01
2013,IND,h7424,0.111893197,0,0.19
2013,IND,h7425,0.091864354,0,0.4
2013,IND,h7426,0.079060408,0,0.55
2013,IND,h7427,0.063939864,0,0.68
2013,IND,h7428,0.053940612,0,0.7
2013,IND,h7429,0.055600544,0,0.74
2013,IND,h7430,0.065681156,0,0.66
2013,IND,h7431,0.081142925,0,0.6
2013,IND,h7432,0.100124286,0,0.44
2013,IND,h7433,0.134471973,0,0.23
2013,IND,h7434,0.202479592,0,0.01
2013,IND,h7435,0.290092313,0,0
2013,IND,h7436,0.35342932,0,0
2013,IND,h7437,0.380289116,0,0
2013,IND,h7438,0.381478707,0,0
2013,IND,h7439,0.364456054,0,0
2013,IND,h7440,0.347205714,0,0
2013,IND,h7441,0.33006551,0,0
2013,IND,h7442,0.314200476,0,0
2013,IND,h7443,0.307201701,0,0
2013,IND,h7444,0.303668231,0,0
2013,IND,h7445,0.304450884,0,0
2013,IND,h7446,0.306242857,0,0
2013,IND,h7447,0.302592109,0,0.01
2013,IND,h7448,0.245784966,0,0.17
2013,IND,h7449,0.244467755,0,0.42
2013,IND,h7450,0.279972449,0,0.63
2013,IND,h7451,0.334038367,0,0.72
2013,IND,h7452,0.341512789,0,0.8
2013,IND,h7453,0.33469517,0,0.76
2013,IND,h7454,0.329855578,0,0.71
2013,IND,h7455,0.323028231,0,0.64
2013,IND,h7456,0.325331293,0,0.47
2013,IND,h7457,0.34291,0,0.2
2013,IND,h7458,0.409454354,0,0.01
2013,IND,h7459,0.487271156,0,0
2013,IND,h7460,0.530215034,0,0
2013,IND,h7461,0.554727619,0,0
2013,IND,h7462,0.552120816,0,0
2013,IND,h7463,0.544643537,0,0
2013,IND,h7464,0.524242041,0,0
2013,IND,h7465,0.521798163,0,0
2013,IND,h7466,0.526503333,0,0
2013,IND,h7467,0.528118503,0,0
2013,IND,h7468,0.524811293,0,0
2013,IND,h7469,0.518529388,0,0
2013,IND,h7470,0.507391701,0,0
2013,IND,h7471,0.477552313,0,0
2013,IND,h7472,0.436482041,0,0.18
2013,IND,h7473,0.442310476,0,0.42
