dummy,dummy,PR_up,PR_do,SR_up,SR_do,MR_up,MR_do
2013,h7074,0.05,0.05,0.074911561,0.093977123,0.001868785,0.002803309
2013,h7075,0.05,0.05,0.082318299,0.094890775,0.001868785,0.002803309
2013,h7076,0.05,0.05,0.096282562,0.090379295,0.003133088,0.001642923
2013,h7077,0.05,0.05,0.104231991,0.091360051,0.003133088,0.001642923
2013,h7078,0.05,0.05,0.107669038,0.08932111,0.003133088,0.001642923
2013,h7079,0.05,0.05,0.10627211,0.090116039,0.003133088,0.001642923
2013,h7080,0.05,0.05,0.110648818,0.089326272,0.003133088,0.001642923
2013,h7081,0.05,0.05,0.111382457,0.088913322,0.003133088,0.001642923
2013,h7082,0.05,0.05,0.111503055,0.0877519,0.003133088,0.001642923
2013,h7083,0.05,0.05,0.110593544,0.088340353,0.003133088,0.001642923
2013,h7084,0.05,0.05,0.11148798,0.089687603,0.003133088,0.001642923
2013,h7085,0.05,0.05,0.109653883,0.089186901,0.003133088,0.001642923
2013,h7086,0.05,0.05,0.106583655,0.090621903,0.003133088,0.001642923
2013,h7087,0.05,0.05,0.104644034,0.093362859,0.003133088,0.001642923
2013,h7088,0.05,0.05,0.102895361,0.099108028,0.00304795,0.000379136
2013,h7089,0.05,0.05,0.110663893,0.099391931,0.004750715,0.000379136
2013,h7090,0.05,0.05,0.106538431,0.10051722,0.005512703,0.001030178
2013,h7091,0.05,0.05,0.097674465,0.111904319,0.005512703,0.00245098
2013,h7092,0.05,0.05,0.092302822,0.132809919,0.00518492,0.01104856
2013,h7093,0.05,0.05,0.089287868,0.14687087,0.008126447,0.025428922
2013,h7094,0.05,0.05,0.089132095,0.144011191,0.010169766,0.038851869
2013,h7095,0.05,0.05,0.088976323,0.142096135,0.013107036,0.052202053
2013,h7096,0.05,0.05,0.088775326,0.144233152,0.013362451,0.053867953
2013,h7097,0.05,0.05,0.089996382,0.157112033,0.015150354,0.057827819
2013,h7098,0.05,0.05,0.084036823,0.170429675,0.015150354,0.059646906
2013,h7099,0.05,0.05,0.07795164,0.171684011,0.015937883,0.060056679
2013,h7100,0.05,0.05,0.073549807,0.175034068,0.014230861,0.060037531
2013,h7101,0.05,0.05,0.0641331,0.17564317,0.014230861,0.060037531
2013,h7102,0.05,0.05,0.058952404,0.182271019,0.014230861,0.060037531
2013,h7103,0.05,0.05,0.056942434,0.188072968,0.014230861,0.060037531
2013,h7104,0.05,0.05,0.053731508,0.191990833,0.014230861,0.060037531
2013,h7105,0.05,0.05,0.051475318,0.196166791,0.014230861,0.060037531
2013,h7106,0.05,0.05,0.051163772,0.203285018,0.014230861,0.060037531
2013,h7107,0.05,0.05,0.051515517,0.211750496,0.014230861,0.060037531
2013,h7108,0.05,0.05,0.049957791,0.218935828,0.014230861,0.060037531
2013,h7109,0.05,0.05,0.049902516,0.226890279,0.014230861,0.060037531
2013,h7110,0.05,0.05,0.048822158,0.228531756,0.014230861,0.060037531
2013,h7111,0.05,0.05,0.047822198,0.22769037,0.014230861,0.060037531
2013,h7112,0.05,0.05,0.043510814,0.228036216,0.01427343,0.061416207
2013,h7113,0.05,0.05,0.02992342,0.232485753,0.012570665,0.061416207
2013,h7114,0.05,0.05,0.029561626,0.234669227,0.011808677,0.060765165
2013,h7115,0.05,0.05,0.033983558,0.222032953,0.011808677,0.058984375
2013,h7116,0.05,0.05,0.045586107,0.202201024,0.013477387,0.051650582
2013,h7117,0.05,0.05,0.048786983,0.188248472,0.015835717,0.038534007
2013,h7118,0.05,0.05,0.048696535,0.185264907,0.013792399,0.02511106
2013,h7119,0.05,0.05,0.049118628,0.17773373,0.010855129,0.011760876
2013,h7120,0.05,0.05,0.061072922,0.169588289,0.010599714,0.010094975
2013,h7121,0.05,0.05,0.066364166,0.159187108,0.00881181,0.00613511
2013,h7122,0.05,0.05,0.068137964,0.144609969,0.00881181,0.004316023
2013,h7123,0.05,0.05,0.070333856,0.14246779,0.008024281,0.00390625
2013,h7124,0.05,0.05,0.068193238,0.138818343,0.013515699,0.004270067
2013,h7125,0.05,0.05,0.067323927,0.142860093,0.013515699,0.004270067
2013,h7126,0.05,0.05,0.067635472,0.144847415,0.013515699,0.004270067
2013,h7127,0.05,0.05,0.067625422,0.142705236,0.013515699,0.004270067
2013,h7128,0.05,0.05,0.069313796,0.138730591,0.013515699,0.004270067
2013,h7129,0.05,0.05,0.072987016,0.134745623,0.013515699,0.004270067
2013,h7130,0.05,0.05,0.079348569,0.128525562,0.013515699,0.004270067
2013,h7131,0.05,0.05,0.079026974,0.119683267,0.013515699,0.004270067
2013,h7132,0.05,0.05,0.07924807,0.111625578,0.013515699,0.004270067
2013,h7133,0.05,0.05,0.080142507,0.103397547,0.013515699,0.004270067
2013,h7134,0.05,0.05,0.081966554,0.100124917,0.013515699,0.004270067
2013,h7135,0.05,0.05,0.083609704,0.097900149,0.013515699,0.004270067
2013,h7136,0.05,0.05,0.088916023,0.093022175,0.01347313,0.002891391
2013,h7137,0.05,0.05,0.089122045,0.087271845,0.01347313,0.002891391
2013,h7138,0.05,0.05,0.089242644,0.088108069,0.01347313,0.002891391
2013,h7139,0.05,0.05,0.084961409,0.09050318,0.01347313,0.002891391
2013,h7140,0.05,0.05,0.072419199,0.092588578,0.010791275,0.001627604
2013,h7141,0.05,0.05,0.070997146,0.110763545,0.005491418,0.000363817
2013,h7142,0.05,0.05,0.071786059,0.119156756,0.005491418,0.000363817
2013,h7143,0.05,0.05,0.071811183,0.11974521,0.005491418,0.000363817
2013,h7144,0.05,0.05,0.07106247,0.118795425,0.005491418,0.000363817
2013,h7145,0.05,0.05,0.068575133,0.117680459,0.005491418,0.000363817
2013,h7146,0.05,0.05,0.067826419,0.120483358,0.005491418,0.000363817
2013,h7147,0.05,0.05,0.072434274,0.12222291,0.005491418,0.000363817
2013,h7148,0.05,0.05,0.066690786,0.12423088,0,0
2013,h7149,0.05,0.05,0.065826499,0.124370251,0,0
2013,h7150,0.05,0.05,0.06643954,0.115982202,0,0
2013,h7151,0.05,0.05,0.067389251,0.112735382,0,0
2013,h7152,0.05,0.05,0.067308852,0.111759787,0,0
2013,h7153,0.05,0.05,0.062831645,0.112224356,0,0
2013,h7154,0.05,0.05,0.056329394,0.116462256,0,0
2013,h7155,0.05,0.05,0.059480021,0.125996242,0.000459747,0
2013,h7156,0.05,0.05,0.062369352,0.135659275,0.000459747,0
2013,h7157,0.05,0.05,0.061786461,0.149080154,0.000459747,0
2013,h7158,0.05,0.05,0.061294018,0.165845928,0.000459747,0
2013,h7159,0.05,0.05,0.060771426,0.181450281,0.000459747,0
2013,h7160,0.05,0.05,0.054902315,0.179318426,0.000459747,0
2013,h7161,0.05,0.05,0.05757055,0.180257887,0.000459747,0
2013,h7162,0.05,0.05,0.058118267,0.183158862,0.000459747,0
2013,h7163,0.05,0.05,0.061615613,0.208421085,0.005223233,0.001064645
2013,h7164,0.05,0.05,0.064424546,0.231277874,0.01380517,0.004258578
2013,h7165,0.05,0.05,0.064861714,0.214414024,0.023008616,0.004940257
2013,h7166,0.05,0.05,0.064238624,0.20078667,0.023008616,0.004940257
2013,h7167,0.05,0.05,0.063922053,0.200874422,0.023008616,0.004940257
2013,h7168,0.05,0.05,0.052811947,0.201509333,0.023008616,0.004940257
2013,h7169,0.05,0.05,0.049601021,0.203212752,0.023008616,0.004940257
2013,h7170,0.05,0.05,0.052821997,0.202453956,0.023008616,0.004940257
2013,h7171,0.05,0.05,0.065218484,0.201504171,0.023008616,0.004940257
2013,h7172,0.05,0.05,0.072414174,0.198499959,0.023008616,0.004940257
2013,h7173,0.05,0.05,0.072655371,0.191799843,0.023008616,0.004940257
2013,h7174,0.05,0.05,0.072077504,0.196151305,0.023008616,0.004940257
2013,h7175,0.05,0.05,0.07140919,0.195660927,0.023008616,0.004940257
2013,h7176,0.05,0.05,0.068967077,0.200244673,0.023008616,0.004940257
2013,h7177,0.05,0.05,0.070811224,0.199181326,0.023008616,0.004940257
2013,h7178,0.05,0.05,0.076273316,0.195098282,0.023008616,0.004940257
2013,h7179,0.05,0.05,0.080036983,0.186405682,0.022548869,0.004940257
2013,h7180,0.05,0.05,0.077519497,0.177914395,0.022548869,0.008134191
2013,h7181,0.05,0.05,0.077348649,0.167879708,0.022548869,0.009405637
2013,h7182,0.05,0.05,0.079665139,0.149694417,0.022548869,0.009405637
2013,h7183,0.05,0.05,0.082031878,0.132789272,0.022548869,0.009405637
2013,h7184,0.05,0.05,0.083815726,0.137254295,0.022548869,0.009405637
2013,h7185,0.05,0.05,0.083479056,0.143040758,0.022548869,0.009405637
2013,h7186,0.05,0.05,0.0855242,0.138426041,0.022548869,0.012515319
2013,h7187,0.05,0.05,0.082464022,0.109395648,0.017785383,0.018849571
2013,h7188,0.05,0.05,0.082438897,0.082017055,0.009203446,0.016881127
2013,h7189,0.05,0.05,0.088488905,0.082342253,0.005619125,0.016927083
2013,h7190,0.05,0.05,0.094398215,0.085640692,0.010727421,0.016946232
2013,h7191,0.05,0.05,0.105633944,0.087380244,0.010727421,0.016946232
2013,h7192,0.05,0.05,0.115945088,0.087984184,0.010727421,0.016946232
2013,h7193,0.05,0.05,0.128597845,0.09047737,0.010727421,0.016946232
2013,h7194,0.05,0.05,0.136497025,0.092330484,0.010727421,0.016946232
2013,h7195,0.05,0.05,0.143079675,0.098942848,0.012834593,0.016946232
2013,h7196,0.05,0.05,0.14998392,0.10351627,0.031684205,0.022234988
2013,h7197,0.05,0.05,0.149803023,0.107413487,0.042543591,0.024268536
2013,h7198,0.05,0.05,0.150767808,0.103031054,0.043752554,0.024268536
2013,h7199,0.05,0.05,0.156858016,0.103454328,0.043752554,0.024268536
2013,h7200,0.05,0.05,0.162204534,0.099706805,0.045387209,0.024268536
2013,h7201,0.05,0.05,0.161887964,0.099737777,0.047021864,0.024268536
2013,h7202,0.05,0.05,0.159325253,0.099768748,0.047021864,0.024268536
2013,h7203,0.05,0.05,0.154797797,0.098829286,0.047021864,0.024268536
2013,h7204,0.05,0.05,0.161174425,0.098643459,0.047021864,0.021074602
2013,h7205,0.05,0.05,0.168269617,0.097162,0.047021864,0.019803156
2013,h7206,0.05,0.05,0.176178847,0.09977391,0.047021864,0.019803156
2013,h7207,0.05,0.05,0.178605885,0.102220639,0.048511783,0.019803156
2013,h7208,0.05,0.05,0.183068017,0.100553353,0.048511783,0.019803156
2013,h7209,0.05,0.05,0.180646004,0.095272754,0.048511783,0.019803156
2013,h7210,0.05,0.05,0.178535536,0.096599356,0.048511783,0.018179381
2013,h7211,0.05,0.05,0.180017889,0.11490337,0.048511783,0.011393229
2013,h7212,0.05,0.05,0.183490111,0.125118723,0.050512532,0.020886949
2013,h7213,0.05,0.05,0.180867101,0.122093864,0.045531944,0.02277114
2013,h7214,0.05,0.05,0.175922576,0.121784151,0.041828429,0.022751991
2013,h7215,0.05,0.05,0.165355162,0.120705319,0.041828429,0.022751991
2013,h7216,0.05,0.05,0.155682184,0.121577676,0.041828429,0.022751991
2013,h7217,0.05,0.05,0.14376809,0.119920714,0.041828429,0.022751991
2013,h7218,0.05,0.05,0.137612558,0.117313966,0.041828429,0.022751991
2013,h7219,0.05,0.05,0.130859061,0.115548604,0.040721632,0.02533318
2013,h7220,0.05,0.05,0.120412245,0.111821729,0.023149094,0.023341759
2013,h7221,0.05,0.05,0.121005186,0.116901016,0.012289708,0.021308211
2013,h7222,0.05,0.05,0.123542772,0.132938966,0.011080745,0.021308211
2013,h7223,0.05,0.05,0.120944887,0.146277255,0.01133616,0.024927237
2013,h7224,0.05,0.05,0.118859543,0.15982718,0.009701505,0.028833487
2013,h7225,0.05,0.05,0.12207047,0.174879212,0.008066851,0.033831189
2013,h7226,0.05,0.05,0.122296591,0.186601833,0.009173648,0.036531097
2013,h7227,0.05,0.05,0.120341896,0.196378427,0.009173648,0.036531097
2013,h7228,0.05,0.05,0.113603473,0.196538446,0.009173648,0.036531097
2013,h7229,0.05,0.05,0.106493206,0.195619632,0.009173648,0.036531097
2013,h7230,0.05,0.05,0.095674546,0.202139082,0.009173648,0.036531097
2013,h7231,0.05,0.05,0.090272753,0.208168153,0.007683728,0.036531097
2013,h7232,0.05,0.05,0.085730222,0.20928828,0.008258412,0.0370481
2013,h7233,0.05,0.05,0.085242804,0.214026883,0.008258412,0.037660846
2013,h7234,0.05,0.05,0.085318178,0.222177486,0.008258412,0.037955729
2013,h7235,0.05,0.05,0.085092057,0.218837752,0.008258412,0.038357843
2013,h7236,0.05,0.05,0.078097363,0.219983688,0.006257662,0.027638634
2013,h7237,0.05,0.05,0.072157903,0.227571647,0.005619125,0.025026808
2013,h7238,0.05,0.05,0.07102227,0.234395648,0.004214344,0.025026808
2013,h7239,0.05,0.05,0.07004241,0.239578171,0.004214344,0.025026808
2013,h7240,0.05,0.05,0.071067495,0.250387141,0.004214344,0.025026808
2013,h7241,0.05,0.05,0.071002171,0.256343946,0.004214344,0.02655867
2013,h7242,0.05,0.05,0.068318862,0.255869054,0.004214344,0.027056526
2013,h7243,0.05,0.05,0.060153361,0.25503283,0.004886936,0.026700368
2013,h7244,0.05,0.05,0.056645964,0.254150149,0.00420583,0.02589231
2013,h7245,0.05,0.05,0.05623392,0.25184279,0.00420583,0.02589231
2013,h7246,0.05,0.05,0.05529426,0.244703915,0.00420583,0.02589231
2013,h7247,0.05,0.05,0.053445088,0.236811406,0.003950415,0.022273284
2013,h7248,0.05,0.05,0.053389813,0.236202304,0.003950415,0.018367034
2013,h7249,0.05,0.05,0.049857292,0.228655641,0.003950415,0.013369332
2013,h7250,0.05,0.05,0.046807164,0.221160596,0.002843618,0.010669424
2013,h7251,0.05,0.05,0.046957911,0.211456269,0.002843618,0.010669424
2013,h7252,0.05,0.05,0.049761819,0.210460026,0.002843618,0.010669424
2013,h7253,0.05,0.05,0.050364809,0.209086967,0.002843618,0.010669424
2013,h7254,0.05,0.05,0.049902516,0.201416419,0.002843618,0.010669424
2013,h7255,0.05,0.05,0.049606046,0.19511893,0.002843618,0.010669424
2013,h7256,0.05,0.05,0.053485287,0.194907293,0.002268935,0.010688572
2013,h7257,0.05,0.05,0.053344589,0.189301495,0.002268935,0.010075827
2013,h7258,0.05,0.05,0.053736533,0.187949083,0.002268935,0.008295037
2013,h7259,0.05,0.05,0.052299405,0.174837917,0.006100157,0.007280178
2013,h7260,0.05,0.05,0.054203851,0.163590188,0.006100157,0.007280178
2013,h7261,0.05,0.05,0.054656094,0.158397341,0.006100157,0.007280178
2013,h7262,0.05,0.05,0.056987659,0.164663859,0.0074198,0.008582261
2013,h7263,0.05,0.05,0.058721257,0.173743599,0.011910843,0.017562806
2013,h7264,0.05,0.05,0.060610629,0.162371985,0.014401137,0.024379596
2013,h7265,0.05,0.05,0.0591936,0.158929014,0.017185159,0.022847733
2013,h7266,0.05,0.05,0.055344509,0.163646969,0.017185159,0.022349877
2013,h7267,0.05,0.05,0.046103674,0.163244343,0.015512192,0.020124847
2013,h7268,0.05,0.05,0.043566088,0.173077717,0.014916224,0.01763557
2013,h7269,0.05,0.05,0.045249437,0.180789561,0.014916224,0.01763557
2013,h7270,0.05,0.05,0.044797194,0.18114573,0.014937509,0.019826134
2013,h7271,0.05,0.05,0.045636356,0.185966923,0.014958793,0.022016697
2013,h7272,0.05,0.05,0.042566128,0.180335315,0.014980078,0.024207261
2013,h7273,0.05,0.05,0.045053465,0.185972085,0.016299721,0.024207261
2013,h7274,0.05,0.05,0.046214223,0.181083788,0.016299721,0.024207261
2013,h7275,0.05,0.05,0.046133824,0.180655352,0.016299721,0.024207261
2013,h7276,0.05,0.05,0.045189138,0.180056574,0.016299721,0.024207261
2013,h7277,0.05,0.05,0.044445449,0.187515486,0.016299721,0.024207261
2013,h7278,0.05,0.05,0.044797194,0.195206682,0.016299721,0.024207261
2013,h7279,0.05,0.05,0.044485649,0.201271886,0.016299721,0.024207261
2013,h7280,0.05,0.05,0.041058651,0.20461162,0.017074479,0.025375306
2013,h7281,0.05,0.05,0.042546028,0.215214115,0.017074479,0.025375306
2013,h7282,0.05,0.05,0.041787265,0.209014701,0.017074479,0.025440411
2013,h7283,0.05,0.05,0.041812389,0.208679179,0.013243257,0.025440411
2013,h7284,0.05,0.05,0.041616417,0.20771907,0.013243257,0.025440411
2013,h7285,0.05,0.05,0.042013386,0.205814338,0.013243257,0.025440411
2013,h7286,0.05,0.05,0.0411491,0.191015238,0.011923614,0.0244447
2013,h7287,0.05,0.05,0.039686847,0.18147609,0.00743257,0.015770527
2013,h7288,0.05,0.05,0.036616618,0.183040139,0.004942276,0.00926011
2013,h7289,0.05,0.05,0.036651793,0.179700405,0.002158255,0.00926011
2013,h7290,0.05,0.05,0.036722142,0.180273373,0.002158255,0.00926011
2013,h7291,0.05,0.05,0.034345353,0.181347043,0.006713152,0.00926011
2013,h7292,0.05,0.05,0.034817696,0.186514082,0.006713152,0.00926011
2013,h7293,0.05,0.05,0.03488302,0.188630451,0.006713152,0.00926011
2013,h7294,0.05,0.05,0.032350458,0.185729476,0.006691868,0.007069547
2013,h7295,0.05,0.05,0.03123995,0.181847745,0.006670583,0.004878983
2013,h7296,0.05,0.05,0.034063957,0.187427734,0.008296724,0.002688419
2013,h7297,0.05,0.05,0.032295184,0.181599975,0.008624506,0.002688419
2013,h7298,0.05,0.05,0.034697098,0.197137223,0.010706137,0.006384038
2013,h7299,0.05,0.05,0.035676958,0.20871015,0.010706137,0.006384038
2013,h7300,0.05,0.05,0.035857855,0.216370375,0.011268049,0.008107384
2013,h7301,0.05,0.05,0.036114126,0.211445945,0.011268049,0.008107384
2013,h7302,0.05,0.05,0.036023677,0.20337277,0.011268049,0.008107384
2013,h7303,0.05,0.05,0.035973428,0.199743971,0.011268049,0.008107384
2013,h7304,0.05,0.05,0.034400627,0.193229683,0.010493291,0.006403186
2013,h7305,0.05,0.05,0.036315123,0.183029815,0.010493291,0.006403186
2013,h7306,0.05,0.05,0.036445771,0.180557276,0.010493291,0.006338082
2013,h7307,0.05,0.05,0.036284973,0.187159316,0.010493291,0.006338082
2013,h7308,0.05,0.05,0.039335102,0.204157375,0.010855129,0.007892923
2013,h7309,0.05,0.05,0.044420325,0.220613437,0.012536609,0.011125153
2013,h7310,0.05,0.05,0.044063555,0.228629832,0.012536609,0.010818781
2013,h7311,0.05,0.05,0.04440525,0.222146515,0.012536609,0.010512408
2013,h7312,0.05,0.05,0.050676355,0.218992608,0.012536609,0.010206036
2013,h7313,0.05,0.05,0.051822037,0.216736868,0.012536609,0.010206036
2013,h7314,0.05,0.05,0.054269175,0.214584366,0.012536609,0.010206036
2013,h7315,0.05,0.05,0.061007598,0.210356789,0.007981712,0.010206036
2013,h7316,0.05,0.05,0.063329112,0.196987529,0.007981712,0.010206036
2013,h7317,0.05,0.05,0.06478634,0.192997398,0.007981712,0.010206036
2013,h7318,0.05,0.05,0.069032401,0.197064957,0.008045566,0.011573223
2013,h7319,0.05,0.05,0.069017326,0.197312727,0.008045566,0.011573223
2013,h7320,0.05,0.05,0.067947017,0.192119879,0.006398141,0.011573223
2013,h7321,0.05,0.05,0.067871643,0.191479807,0.004750715,0.011573223
2013,h7322,0.05,0.05,0.066248593,0.186875413,0.005014644,0.009792433
2013,h7323,0.05,0.05,0.06613302,0.184072514,0.007781637,0.011707261
2013,h7324,0.05,0.05,0.0641532,0.183969277,0.00972279,0.01193704
2013,h7325,0.05,0.05,0.068303787,0.198376074,0.01312832,0.016023284
2013,h7326,0.05,0.05,0.068464584,0.207352577,0.016704128,0.022487745
2013,h7327,0.05,0.05,0.072670445,0.218775809,0.018236616,0.024800858
2013,h7328,0.05,0.05,0.073213137,0.221960687,0.018236616,0.024800858
2013,h7329,0.05,0.05,0.076725559,0.221872935,0.018236616,0.024800858
2013,h7330,0.05,0.05,0.083046913,0.219999174,0.018236616,0.024800858
2013,h7331,0.05,0.05,0.085428726,0.21231314,0.018236616,0.024800858
2013,h7332,0.05,0.05,0.081403763,0.196543608,0.017874779,0.023246017
2013,h7333,0.05,0.05,0.076740634,0.18180645,0.016193298,0.020013787
2013,h7334,0.05,0.05,0.081343464,0.188398167,0.017129819,0.021047794
2013,h7335,0.05,0.05,0.086624658,0.20496779,0.019939382,0.02422258
2013,h7336,0.05,0.05,0.081036943,0.211513049,0.022714889,0.029764093
2013,h7337,0.05,0.05,0.081936405,0.21382557,0.022714889,0.029764093
2013,h7338,0.05,0.05,0.084976483,0.21173501,0.022714889,0.029764093
2013,h7339,0.05,0.05,0.089629563,0.212349273,0.022714889,0.029764093
2013,h7340,0.05,0.05,0.087815565,0.20997481,0.022714889,0.029764093
2013,h7341,0.05,0.05,0.084936284,0.198293484,0.022714889,0.029764093
2013,h7342,0.05,0.05,0.085705097,0.190679716,0.022651035,0.028396906
2013,h7343,0.05,0.05,0.084167471,0.184036381,0.022651035,0.028396906
2013,h7344,0.05,0.05,0.082755467,0.180097869,0.022651035,0.028396906
2013,h7345,0.05,0.05,0.082926315,0.173573257,0.022651035,0.028396906
2013,h7346,0.05,0.05,0.082363523,0.161799017,0.020305476,0.026482077
2013,h7347,0.05,0.05,0.082469046,0.152383755,0.017538482,0.024567249
2013,h7348,0.05,0.05,0.082805716,0.145895276,0.015035418,0.022614124
2013,h7349,0.05,0.05,0.083805676,0.143794392,0.013047439,0.01974954
2013,h7350,0.05,0.05,0.088453731,0.148032293,0.015384484,0.020029105
2013,h7351,0.05,0.05,0.088745176,0.142225182,0.022761715,0.025968903
2013,h7352,0.05,0.05,0.090378276,0.141456062,0.02646523,0.029626225
2013,h7353,0.05,0.05,0.085162406,0.14607078,0.02646523,0.029626225
2013,h7354,0.05,0.05,0.078911401,0.158056657,0.02646523,0.029626225
2013,h7355,0.05,0.05,0.076534612,0.165949166,0.029274792,0.03046492
2013,h7356,0.05,0.05,0.075720574,0.176923315,0.029274792,0.03046492
2013,h7357,0.05,0.05,0.076896406,0.183644078,0.029274792,0.03046492
2013,h7358,0.05,0.05,0.071891582,0.167642261,0.028338271,0.029430913
2013,h7359,0.05,0.05,0.075238181,0.154649818,0.025528709,0.026256127
2013,h7360,0.05,0.05,0.085127231,0.14857429,0.022753201,0.020714614
2013,h7361,0.05,0.05,0.08911702,0.145678477,0.022753201,0.020714614
2013,h7362,0.05,0.05,0.090850619,0.144011191,0.022753201,0.020714614
2013,h7363,0.05,0.05,0.088066811,0.143025273,0.023923852,0.020752911
2013,h7364,0.05,0.05,0.089413491,0.143092377,0.023923852,0.020752911
2013,h7365,0.05,0.05,0.089921008,0.145502973,0.023923852,0.020752911
2013,h7366,0.05,0.05,0.087438696,0.145435869,0.023923852,0.020752911
2013,h7367,0.05,0.05,0.089529064,0.144233152,0.023923852,0.021243107
2013,h7368,0.05,0.05,0.091860629,0.140532086,0.027818928,0.022039675
2013,h7369,0.05,0.05,0.091388286,0.141177321,0.027818928,0.022039675
2013,h7370,0.05,0.05,0.092332972,0.149338247,0.027818928,0.022039675
2013,h7371,0.05,0.05,0.093383181,0.155816402,0.028806532,0.024180453
2013,h7372,0.05,0.05,0.094594187,0.161928064,0.028806532,0.024180453
2013,h7373,0.05,0.05,0.090946093,0.154443343,0.028185022,0.024088542
2013,h7374,0.05,0.05,0.087242724,0.144289932,0.023464106,0.018600643
2013,h7375,0.05,0.05,0.086393512,0.135313429,0.014554386,0.010347733
2013,h7376,0.05,0.05,0.100282401,0.133413859,0.011361701,0.008402267
2013,h7377,0.05,0.05,0.107392668,0.128499752,0.012502554,0.011324295
2013,h7378,0.05,0.05,0.107352468,0.118552816,0.01416275,0.012304688
2013,h7379,0.05,0.05,0.107633864,0.127477701,0.011353188,0.011538756
2013,h7380,0.05,0.05,0.107684113,0.127002808,0.011906586,0.011615349
2013,h7381,0.05,0.05,0.105236975,0.123053973,0.011906586,0.011615349
2013,h7382,0.05,0.05,0.104769658,0.125273579,0.011906586,0.011615349
2013,h7383,0.05,0.05,0.095523798,0.124328956,0.011906586,0.011615349
2013,h7384,0.05,0.05,0.085589524,0.123183019,0.011906586,0.011615349
2013,h7385,0.05,0.05,0.089287868,0.123621779,0.011906586,0.011615349
2013,h7386,0.05,0.05,0.097674465,0.12599108,0.011906586,0.01260723
2013,h7387,0.05,0.05,0.115668717,0.130409647,0.012310993,0.016004136
2013,h7388,0.05,0.05,0.124743729,0.130900025,0.012310993,0.017987898
2013,h7389,0.05,0.05,0.131381653,0.12799905,0.012310993,0.017987898
2013,h7390,0.05,0.05,0.139079836,0.124540593,0.012310993,0.017987898
2013,h7391,0.05,0.05,0.143868588,0.12632144,0.014098897,0.018493413
2013,h7392,0.05,0.05,0.142335986,0.127808061,0.011991725,0.018692555
2013,h7393,0.05,0.05,0.14372789,0.130347704,0.011991725,0.018692555
2013,h7394,0.05,0.05,0.146617221,0.122641022,0.011991725,0.018692555
2013,h7395,0.05,0.05,0.149240232,0.116384828,0.011004121,0.016551777
2013,h7396,0.05,0.05,0.150556762,0.10868847,0.011004121,0.016551777
2013,h7397,0.05,0.05,0.14903421,0.104497027,0.010208078,0.015422028
2013,h7398,0.05,0.05,0.147818178,0.1033769,0.009016142,0.014238664
2013,h7399,0.05,0.05,0.149707549,0.102473571,0.009016142,0.014456955
2013,h7400,0.05,0.05,0.144803224,0.102241287,0.008505313,0.012745098
2013,h7401,0.05,0.05,0.140738061,0.101023084,0.00736446,0.00982307
2013,h7402,0.05,0.05,0.144200233,0.097538817,0.005704264,0.009015012
2013,h7403,0.05,0.05,0.157003739,0.082342253,0.005704264,0.008942249
2013,h7404,0.05,0.05,0.167133985,0.07168814,0.005150865,0.008865656
2013,h7405,0.05,0.05,0.180786702,0.068245168,0.005150865,0.008865656
2013,h7406,0.05,0.05,0.197579997,0.069158821,0.005150865,0.008865656
2013,h7407,0.05,0.05,0.214096921,0.069298191,0.005150865,0.008865656
2013,h7408,0.05,0.05,0.222895562,0.069840188,0.012455728,0.008865656
2013,h7409,0.05,0.05,0.217574168,0.069133011,0.012455728,0.008865656
2013,h7410,0.05,0.05,0.204333494,0.066464321,0.012455728,0.007873775
2013,h7411,0.05,0.05,0.176952685,0.06107016,0.016525337,0.004438572
2013,h7412,0.05,0.05,0.164395401,0.063635613,0.016525337,0.00245481
2013,h7413,0.05,0.05,0.15722986,0.067816733,0.016525337,0.00245481
2013,h7414,0.05,0.05,0.147798078,0.070557689,0.016525337,0.00245481
2013,h7415,0.05,0.05,0.142667631,0.069545961,0.014737434,0.001459099
2013,h7416,0.05,0.05,0.142667631,0.068802651,0.01294953,0.000463388
2013,h7417,0.05,0.05,0.142225438,0.071662331,0.01294953,0.000463388
2013,h7418,0.05,0.05,0.138446696,0.076277048,0.01294953,0.000463388
2013,h7419,0.05,0.05,0.137024642,0.085274199,0.014141466,0.00301011
2013,h7420,0.05,0.05,0.135999558,0.091205195,0.015333401,0.005556832
2013,h7421,0.05,0.05,0.137788431,0.095370829,0.015444081,0.006935509
2013,h7422,0.05,0.05,0.13879844,0.100042327,0.015444081,0.006862745
2013,h7423,0.05,0.05,0.138647693,0.108069045,0.015507935,0.01037837
2013,h7424,0.05,0.05,0.130271145,0.112141766,0.015507935,0.01037837
2013,h7425,0.05,0.05,0.125798963,0.113850347,0.015507935,0.01037837
2013,h7426,0.05,0.05,0.121929772,0.117499794,0.015507935,0.010206036
2013,h7427,0.05,0.05,0.108508201,0.120855013,0.015507935,0.010206036
2013,h7428,0.05,0.05,0.098508603,0.127978403,0.015507935,0.013269761
2013,h7429,0.05,0.05,0.085107131,0.128422324,0.015507935,0.013361673
2013,h7430,0.05,0.05,0.06808269,0.126956351,0.015507935,0.013361673
2013,h7431,0.05,0.05,0.053490312,0.124034729,0.015507935,0.013361673
2013,h7432,0.05,0.05,0.050992925,0.123657912,0.008203072,0.013361673
2013,h7433,0.05,0.05,0.050219087,0.123688883,0.008203072,0.013361673
